user_id,channel,timestamp
1725,offline,2016-06-10
18280,offline,2016-06-10
1726,digital,2016-03-10
20801,digital,2016-03-10
1726,retention,2016-04-06
20801,retention,2016-04-06
1726,offline,2016-09-10
20801,offline,2016-09-10
1726,offline,2016-10-28
20801,offline,2016-10-28
1726,offline,2016-11-05
20801,offline,2016-11-05
1726,retention,2017-04-08
20801,retention,2017-04-08
1726,retention,2017-05-14
20801,retention,2017-05-14
1727,digital,2016-04-15
18701,digital,2016-04-15
1727,offline,2017-06-11
18701,offline,2017-06-11
1728,digital,2013-05-09
19178,digital,2013-05-09
1728,digital,2016-01-24
19178,digital,2016-01-24
1728,digital,2016-02-21
19178,digital,2016-02-21
1728,offline,2016-11-21
19178,offline,2016-11-21
1728,digital,2016-11-30
19178,digital,2016-11-30
1728,organic,2017-01-23
19178,organic,2017-01-23
1729,offline,2017-08-19
21395,offline,2017-08-19
1730,digital,2016-10-31
18028,digital,2016-10-31
1730,digital,2017-01-25
18028,digital,2017-01-25
1730,offline,2017-05-05
18028,offline,2017-05-05
1731,offline,2015-04-22
18219,offline,2015-04-22
1731,retention,2016-03-21
18219,retention,2016-03-21
1732,offline,2016-08-31
1732,offline,2017-03-20
1733,digital,2016-10-31
17480,digital,2016-10-31
1733,digital,2016-12-20
17480,digital,2016-12-20
1733,retention,2017-01-17
17480,retention,2017-01-17
1734,digital,2014-01-27
1734,digital,2014-12-08
1734,digital,2015-02-13
1734,digital,2015-09-20
1734,digital,2015-12-19
1734,organic,2016-01-03
1734,offline,2016-01-03
1734,offline,2016-01-03
1734,retention,2016-01-30
1734,digital,2016-02-28
1734,digital,2016-03-06
1734,organic,2016-06-29
1734,retention,2016-07-12
1734,offline,2016-07-18
1734,offline,2016-08-07
1734,retention,2016-09-11
1735,offline,2014-11-29
1735,digital,2014-12-24
1735,digital,2015-04-11
1735,offline,2016-01-03
1735,digital,2016-02-03
1735,digital,2016-07-01
1735,retention,2017-02-24
1736,digital,2016-05-26
20659,digital,2016-05-26
1736,offline,2016-09-11
20659,offline,2016-09-11
1736,digital,2017-04-13
20659,digital,2017-04-13
1737,offline,2017-05-13
1737,organic,2017-08-31
1738,digital,2015-08-02
1738,retention,2017-02-27
1738,retention,2017-05-07
1739,organic,2013-09-09
19290,organic,2013-09-09
1739,digital,2015-01-30
19290,digital,2015-01-30
1739,digital,2015-01-30
19290,digital,2015-01-30
1739,offline,2016-01-26
19290,offline,2016-01-26
1739,organic,2016-03-19
19290,organic,2016-03-19
1740,digital,2015-08-24
1740,digital,2015-10-17
1740,offline,2016-08-05
1740,retention,2016-08-17
1740,offline,2016-10-09
1740,retention,2016-11-13
1741,digital,2013-08-29
19227,digital,2013-08-29
1741,retention,2017-05-08
19227,retention,2017-05-08
1742,digital,2015-03-21
1742,digital,2015-04-19
1742,digital,2015-09-07
1742,digital,2015-12-06
1743,digital,2015-07-02
1743,digital,2015-11-04
1743,digital,2015-12-11
1743,offline,2016-02-29
1743,digital,2016-03-03
1743,offline,2016-04-11
1743,offline,2016-06-03
1743,offline,2016-07-12
1743,retention,2016-08-30
1743,retention,2016-09-13
1743,offline,2016-12-30
1743,retention,2017-02-11
1744,digital,2017-03-02
1745,digital,2014-11-27
1745,retention,2015-12-05
1745,offline,2016-02-05
1745,digital,2016-02-21
1745,retention,2016-04-03
1745,digital,2016-04-25
1745,offline,2016-06-07
1745,offline,2016-07-06
1745,retention,2016-10-02
1745,retention,2016-12-06
1745,retention,2017-02-05
1746,digital,2013-10-26
1746,digital,2015-03-19
1746,digital,2015-03-20
1746,digital,2015-07-24
1746,digital,2015-10-09
1746,retention,2016-09-22
1746,organic,2016-12-25
1747,digital,2016-09-10
17159,digital,2016-09-10
1747,digital,2016-09-25
17159,digital,2016-09-25
1747,digital,2017-01-08
17159,digital,2017-01-08
1747,offline,2017-08-22
17159,offline,2017-08-22
1747,offline,2017-08-25
17159,offline,2017-08-25
1747,offline,2017-08-30
17159,offline,2017-08-30
1748,digital,2016-03-10
16904,digital,2016-03-10
1748,digital,2017-04-05
16904,digital,2017-04-05
1749,offline,2017-08-31
1750,digital,2015-08-02
21532,digital,2015-08-02
1750,digital,2015-12-22
21532,digital,2015-12-22
1750,digital,2016-02-20
21532,digital,2016-02-20
1750,digital,2016-04-02
21532,digital,2016-04-02
1750,digital,2016-06-27
21532,digital,2016-06-27
1751,digital,2014-07-22
1751,digital,2014-12-02
1751,digital,2016-09-04
1751,retention,2017-05-04
1752,digital,2016-06-25
1753,retention,2016-03-30
1753,retention,2016-05-01
1754,retention,2017-06-01
16699,retention,2017-06-01
1755,digital,2016-10-24
20683,digital,2016-10-24
1755,digital,2017-05-05
20683,digital,2017-05-05
1756,digital,2014-06-25
1756,offline,2015-11-11
1756,retention,2015-11-17
1756,retention,2016-04-13
1756,organic,2016-07-13
1757,digital,2016-03-29
1757,digital,2016-05-03
1757,digital,2016-12-10
1757,digital,2017-02-14
1757,offline,2017-04-10
1757,retention,2017-04-14
1757,offline,2017-06-30
1758,digital,2017-07-01
1759,digital,2017-09-16
18621,digital,2017-09-16
1760,digital,2016-04-16
17842,digital,2016-04-16
1760,retention,2017-03-03
17842,retention,2017-03-03
1761,offline,2017-07-24
1762,digital,2016-05-26
1762,offline,2017-04-05
1763,digital,2016-01-10
1763,offline,2016-04-13
1763,organic,2016-08-11
1763,retention,2016-12-04
1764,digital,2016-09-29
1764,digital,2016-11-07
1764,offline,2016-11-30
1764,digital,2017-02-02
1764,digital,2017-03-07
1764,digital,2017-03-13
1764,offline,2017-07-25
1764,digital,2017-08-04
1765,offline,2016-07-14
18083,offline,2016-07-14
1766,digital,2016-01-18
17633,digital,2016-01-18
1766,offline,2017-01-30
17633,offline,2017-01-30
1766,retention,2017-06-10
17633,retention,2017-06-10
1767,digital,2015-05-05
17034,digital,2015-05-05
1767,digital,2015-11-03
17034,digital,2015-11-03
1767,digital,2016-03-27
17034,digital,2016-03-27
1767,digital,2016-04-05
17034,digital,2016-04-05
1767,digital,2016-08-26
17034,digital,2016-08-26
1767,organic,2016-11-28
17034,organic,2016-11-28
1767,offline,2017-07-01
17034,offline,2017-07-01
1768,retention,2017-08-03
20289,retention,2017-08-03
1769,digital,2015-07-06
15271,digital,2015-07-06
1769,digital,2017-06-02
15271,digital,2017-06-02
1770,digital,2016-12-19
20974,digital,2016-12-19
1770,digital,2016-12-26
20974,digital,2016-12-26
1770,digital,2017-01-31
20974,digital,2017-01-31
1770,offline,2017-03-30
20974,offline,2017-03-30
1770,offline,2017-05-01
20974,offline,2017-05-01
1771,digital,2015-06-14
18675,digital,2015-06-14
1771,digital,2015-08-16
18675,digital,2015-08-16
1771,digital,2016-06-13
18675,digital,2016-06-13
1771,offline,2016-07-08
18675,offline,2016-07-08
1771,digital,2016-10-31
18675,digital,2016-10-31
1771,offline,2016-11-08
18675,offline,2016-11-08
1771,offline,2017-01-08
18675,offline,2017-01-08
1771,retention,2017-08-06
18675,retention,2017-08-06
1772,digital,2014-10-24
1772,retention,2015-10-21
1772,digital,2016-03-05
1772,offline,2016-07-21
1772,offline,2016-08-08
1773,digital,2013-06-06
18845,digital,2013-06-06
1773,digital,2015-05-28
18845,digital,2015-05-28
1773,retention,2016-01-25
18845,retention,2016-01-25
1774,digital,2016-09-10
1774,offline,2017-03-18
1774,offline,2017-03-18
1775,digital,2014-11-26
1775,digital,2016-03-07
1775,digital,2016-07-19
1775,digital,2016-09-19
1775,digital,2016-10-20
1775,retention,2016-12-22
1775,offline,2016-12-24
1775,offline,2017-03-10
1775,retention,2017-04-28
1775,retention,2017-07-24
1775,organic,2017-08-31
1776,digital,2017-08-31
1777,digital,2015-08-10
1777,offline,2015-12-15
1777,digital,2016-06-03
1777,retention,2016-11-10
1777,retention,2017-01-13
1778,digital,2016-10-02
1778,retention,2016-11-05
1778,organic,2017-05-04
1779,digital,2015-12-04
1779,digital,2016-06-20
1780,digital,2015-06-23
18539,digital,2015-06-23
1780,digital,2016-05-11
18539,digital,2016-05-11
1780,offline,2016-09-12
18539,offline,2016-09-12
1781,digital,2015-01-31
1781,retention,2016-03-08
1781,digital,2016-06-27
1781,digital,2016-07-02
1781,digital,2016-09-21
1781,digital,2016-10-17
1781,digital,2016-10-23
1781,offline,2016-10-28
1781,digital,2016-12-09
1781,digital,2017-01-16
1781,retention,2017-04-03
1781,offline,2017-04-29
1781,digital,2017-05-30
1781,retention,2017-07-21
1781,organic,2017-08-28
1782,offline,2016-01-08
18318,offline,2016-01-08
1782,digital,2016-05-04
18318,digital,2016-05-04
1782,retention,2016-11-09
18318,retention,2016-11-09
1782,retention,2017-01-04
18318,retention,2017-01-04
1782,organic,2017-04-05
18318,organic,2017-04-05
1782,organic,2017-04-05
18318,organic,2017-04-05
1782,retention,2017-05-06
18318,retention,2017-05-06
1783,offline,2017-07-01
19253,offline,2017-07-01
1784,digital,2015-03-05
1784,digital,2015-07-18
1784,digital,2015-08-07
1784,digital,2016-01-05
1784,retention,2016-05-19
1785,digital,2016-01-22
1785,retention,2016-09-01
1785,retention,2017-01-05
1785,retention,2017-03-02
1785,retention,2017-03-02
1785,retention,2017-04-03
1786,digital,2015-07-12
1786,digital,2016-02-16
1786,digital,2016-02-21
1786,offline,2016-04-26
1786,retention,2016-06-24
1787,digital,2014-12-24
1787,offline,2017-01-19
1788,retention,2017-06-29
19918,retention,2017-06-29
1789,digital,2014-11-23
15272,digital,2014-11-23
1789,digital,2016-05-19
15272,digital,2016-05-19
1789,retention,2016-06-30
15272,retention,2016-06-30
1789,digital,2016-07-05
15272,digital,2016-07-05
1789,offline,2016-10-02
15272,offline,2016-10-02
1789,organic,2017-07-02
15272,organic,2017-07-02
1790,digital,2015-11-30
1790,retention,2016-11-28
1790,retention,2017-01-28
1791,digital,2016-04-04
20287,digital,2016-04-04
1791,retention,2017-04-01
20287,retention,2017-04-01
1792,digital,2016-08-08
19357,digital,2016-08-08
1792,digital,2016-09-08
19357,digital,2016-09-08
1792,retention,2017-02-12
19357,retention,2017-02-12
1793,digital,2017-06-30
16615,digital,2017-06-30
1794,digital,2014-10-09
1794,digital,2015-08-15
1794,digital,2015-10-13
1794,digital,2016-01-15
1794,offline,2016-03-16
1794,digital,2016-04-04
1794,digital,2016-04-09
1794,digital,2016-05-21
1794,digital,2016-06-04
1794,retention,2016-06-20
1794,offline,2016-07-25
1794,retention,2016-09-16
1794,offline,2016-09-16
1794,retention,2016-12-05
1794,digital,2017-04-02
1795,digital,2015-03-11
1795,digital,2016-04-15
1795,offline,2017-03-07
1795,offline,2017-04-04
1795,retention,2017-07-01
1796,digital,2017-04-17
1797,digital,2015-04-14
20112,digital,2015-04-14
1797,digital,2016-11-29
20112,digital,2016-11-29
1797,digital,2017-04-02
20112,digital,2017-04-02
1798,digital,2015-10-23
1798,offline,2016-04-16
1798,organic,2016-05-14
1799,digital,2016-05-15
1799,digital,2016-12-04
1800,digital,2015-07-28
1800,digital,2016-08-08
1800,digital,2017-04-11
1800,retention,2017-04-24
1800,digital,2017-06-03
1801,digital,2016-06-23
1802,digital,2016-07-17
15273,digital,2016-07-17
1802,offline,2016-08-27
15273,offline,2016-08-27
1802,digital,2016-10-27
15273,digital,2016-10-27
1802,offline,2016-11-30
15273,offline,2016-11-30
1802,offline,2017-01-11
15273,offline,2017-01-11
1802,retention,2017-03-23
15273,retention,2017-03-23
1802,retention,2017-03-29
15273,retention,2017-03-29
1802,retention,2017-04-05
15273,retention,2017-04-05
1803,digital,2013-09-25
1803,digital,2013-12-04
1803,offline,2015-03-01
1803,digital,2015-07-24
1803,digital,2015-10-11
1803,digital,2015-12-22
1803,offline,2016-03-04
1803,retention,2016-03-26
1803,retention,2016-05-21
1803,offline,2016-07-23
1803,offline,2016-08-20
1803,retention,2016-09-24
1803,retention,2016-10-03
1804,retention,2015-09-08
1805,digital,2016-02-02
20194,digital,2016-02-02
1805,digital,2017-03-17
20194,digital,2017-03-17
1806,digital,2016-01-04
1806,digital,2016-02-01
1806,digital,2016-03-14
1806,digital,2016-07-04
1806,digital,2016-08-30
1806,digital,2016-09-06
1806,digital,2016-10-04
1806,offline,2017-02-14
1807,digital,2015-04-19
1807,digital,2016-05-11
1807,retention,2017-06-23
1807,retention,2017-06-23
1808,digital,2015-02-11
21791,digital,2015-02-11
1808,digital,2016-10-07
21791,digital,2016-10-07
1808,retention,2017-03-31
21791,retention,2017-03-31
1808,retention,2017-06-29
21791,retention,2017-06-29
1808,organic,2017-08-29
21791,organic,2017-08-29
1809,digital,2016-02-11
1809,organic,2017-06-04
1810,organic,2014-04-18
19251,organic,2014-04-18
1810,digital,2014-05-04
19251,digital,2014-05-04
1810,digital,2014-08-10
19251,digital,2014-08-10
1810,digital,2014-08-18
19251,digital,2014-08-18
1810,offline,2014-08-19
19251,offline,2014-08-19
1811,digital,2015-01-21
1811,retention,2017-02-02
1811,retention,2017-05-04
1811,retention,2017-08-17
1812,digital,2016-06-17
1812,digital,2017-07-02
1813,digital,2015-06-23
20809,digital,2015-06-23
1813,digital,2015-08-18
20809,digital,2015-08-18
1813,offline,2017-03-20
20809,offline,2017-03-20
1814,retention,2015-06-25
1814,digital,2015-09-11
1814,digital,2016-01-31
1814,digital,2016-07-24
1814,organic,2016-09-10
1814,retention,2016-11-01
1815,offline,2015-05-25
1815,organic,2016-09-20
1816,digital,2015-02-13
1816,digital,2016-07-15
1816,digital,2016-07-15
1817,digital,2015-01-21
1817,digital,2015-06-19
1817,digital,2015-11-10
1817,digital,2015-12-02
1817,digital,2015-12-22
1817,digital,2016-03-23
1817,digital,2016-06-15
1817,offline,2016-06-26
1817,digital,2016-07-28
1817,digital,2016-09-28
1817,retention,2016-10-27
1817,retention,2016-12-27
1817,digital,2017-05-09
1817,organic,2017-08-21
1818,retention,2017-08-31
15274,retention,2017-08-31
1819,digital,2014-11-09
17188,digital,2014-11-09
1819,digital,2015-12-31
17188,digital,2015-12-31
1819,retention,2017-03-02
17188,retention,2017-03-02
1819,organic,2017-06-10
17188,organic,2017-06-10
1820,digital,2016-04-22
1820,digital,2016-09-11
1820,organic,2017-03-22
1820,organic,2017-08-20
1821,digital,2014-05-03
1821,digital,2016-08-24
1821,digital,2017-08-20
1822,digital,2015-09-22
1822,digital,2016-03-16
1822,offline,2016-06-17
1822,retention,2016-08-19
1822,retention,2016-09-20
1822,offline,2016-10-17
1822,retention,2017-03-03
1822,offline,2017-04-10
1823,digital,2015-02-19
1823,digital,2015-06-24
1823,organic,2017-01-21
1824,offline,2017-02-14
1825,digital,2014-07-27
1825,digital,2014-08-19
1825,offline,2015-04-11
1825,retention,2015-05-13
1825,retention,2015-06-13
1825,offline,2015-06-15
1825,organic,2015-08-11
1826,digital,2015-05-30
1826,digital,2016-02-08
1827,digital,2015-06-05
21026,digital,2015-06-05
1827,digital,2017-06-03
21026,digital,2017-06-03
1828,digital,2016-03-09
1828,digital,2016-03-25
1828,offline,2016-04-05
1828,organic,2016-09-09
1828,offline,2016-09-23
1828,offline,2016-12-16
1828,retention,2017-02-03
1828,organic,2017-04-03
1829,digital,2015-04-17
1829,digital,2016-05-06
1829,digital,2016-05-15
1829,digital,2016-06-27
1829,digital,2016-07-31
1829,digital,2016-10-27
1829,retention,2017-09-15
1830,digital,2016-08-21
18266,digital,2016-08-21
1830,digital,2016-12-06
18266,digital,2016-12-06
1830,digital,2017-01-19
18266,digital,2017-01-19
1830,organic,2017-08-21
18266,organic,2017-08-21
1831,digital,2015-12-11
18423,digital,2015-12-11
1831,organic,2016-05-16
18423,organic,2016-05-16
1831,digital,2016-10-16
18423,digital,2016-10-16
1831,retention,2016-10-30
18423,retention,2016-10-30
1831,organic,2016-11-12
18423,organic,2016-11-12
1832,retention,2017-07-31
20071,retention,2017-07-31
1833,offline,2014-01-11
1833,digital,2014-08-26
1833,offline,2015-06-17
1833,digital,2015-08-08
1833,digital,2015-09-05
1833,retention,2016-03-15
1833,retention,2016-03-15
1833,retention,2016-03-15
1833,organic,2016-03-15
1833,offline,2016-04-15
1834,digital,2015-05-15
21035,digital,2015-05-15
1834,offline,2017-02-05
21035,offline,2017-02-05
1834,offline,2017-07-30
21035,offline,2017-07-30
1835,digital,2013-06-07
18004,digital,2013-06-07
1835,offline,2016-02-12
18004,offline,2016-02-12
1835,digital,2016-03-13
18004,digital,2016-03-13
1835,digital,2016-03-13
18004,digital,2016-03-13
1835,offline,2016-03-17
18004,offline,2016-03-17
1835,digital,2016-03-29
18004,digital,2016-03-29
1835,offline,2016-05-14
18004,offline,2016-05-14
1835,retention,2016-07-18
18004,retention,2016-07-18
1835,retention,2016-08-16
18004,retention,2016-08-16
1835,offline,2016-08-23
18004,offline,2016-08-23
1835,digital,2016-09-02
18004,digital,2016-09-02
1835,digital,2016-09-17
18004,digital,2016-09-17
1835,retention,2017-02-11
18004,retention,2017-02-11
1835,retention,2017-02-15
18004,retention,2017-02-15
1835,retention,2017-03-27
18004,retention,2017-03-27
1835,offline,2017-04-11
18004,offline,2017-04-11
1835,organic,2017-04-24
18004,organic,2017-04-24
1835,organic,2017-05-04
18004,organic,2017-05-04
1836,digital,2015-05-23
20452,digital,2015-05-23
1836,digital,2015-07-19
20452,digital,2015-07-19
1836,digital,2015-09-18
20452,digital,2015-09-18
1836,digital,2015-11-11
20452,digital,2015-11-11
1836,offline,2015-11-19
20452,offline,2015-11-19
1836,retention,2016-05-20
20452,retention,2016-05-20
1837,offline,2016-05-16
1837,digital,2016-06-13
1837,offline,2016-10-16
1837,organic,2017-02-13
1837,digital,2017-04-03
1838,digital,2014-12-22
1838,retention,2015-01-25
1838,digital,2015-03-12
1838,digital,2015-05-20
1838,offline,2016-10-07
1838,offline,2016-11-14
1838,organic,2016-11-14
1839,digital,2013-08-08
1839,digital,2014-05-19
1839,digital,2016-03-21
1839,retention,2016-04-12
1839,offline,2016-07-16
1839,organic,2016-11-12
1839,retention,2016-11-12
1839,offline,2016-11-14
1840,digital,2016-04-04
20179,digital,2016-04-04
1840,retention,2016-07-29
20179,retention,2016-07-29
1840,digital,2016-09-24
20179,digital,2016-09-24
1840,offline,2016-11-02
20179,offline,2016-11-02
1840,retention,2017-03-10
20179,retention,2017-03-10
1840,retention,2017-03-31
20179,retention,2017-03-31
1840,retention,2017-05-13
20179,retention,2017-05-13
1841,digital,2014-10-04
20122,digital,2014-10-04
1841,digital,2017-01-18
20122,digital,2017-01-18
1841,offline,2017-03-02
20122,offline,2017-03-02
1841,offline,2017-03-17
20122,offline,2017-03-17
1841,digital,2017-07-18
20122,digital,2017-07-18
1841,retention,2017-07-29
20122,retention,2017-07-29
1842,retention,2017-03-20
21544,retention,2017-03-20
1843,offline,2017-08-01
17623,offline,2017-08-01
1844,digital,2013-08-15
20975,digital,2013-08-15
1844,digital,2014-11-01
20975,digital,2014-11-01
1844,digital,2015-07-29
20975,digital,2015-07-29
1844,offline,2016-01-12
20975,offline,2016-01-12
1845,offline,2017-03-03
1846,digital,2014-09-07
18014,digital,2014-09-07
1846,digital,2016-02-18
18014,digital,2016-02-18
1846,digital,2016-08-19
18014,digital,2016-08-19
1846,offline,2016-12-08
18014,offline,2016-12-08
1846,digital,2017-01-15
18014,digital,2017-01-15
1846,retention,2017-03-08
18014,retention,2017-03-08
1846,offline,2017-07-01
18014,offline,2017-07-01
1847,digital,2014-12-10
21460,digital,2014-12-10
1847,retention,2014-12-11
21460,retention,2014-12-11
1847,offline,2016-01-06
21460,offline,2016-01-06
1847,offline,2016-01-06
21460,offline,2016-01-06
1847,retention,2016-04-03
21460,retention,2016-04-03
1848,digital,2013-09-13
1848,organic,2016-10-13
1849,digital,2014-02-27
21510,digital,2014-02-27
1849,offline,2015-06-08
21510,offline,2015-06-08
1849,digital,2015-08-31
21510,digital,2015-08-31
1849,offline,2016-04-27
21510,offline,2016-04-27
1849,offline,2016-05-25
21510,offline,2016-05-25
1849,offline,2016-07-25
21510,offline,2016-07-25
1849,digital,2016-08-25
21510,digital,2016-08-25
1849,digital,2016-10-20
21510,digital,2016-10-20
1849,digital,2016-10-29
21510,digital,2016-10-29
1849,digital,2017-03-19
21510,digital,2017-03-19
1849,offline,2017-05-26
21510,offline,2017-05-26
1849,digital,2017-06-01
21510,digital,2017-06-01
1850,digital,2016-08-07
1850,offline,2017-02-18
1850,digital,2017-08-13
1851,digital,2015-01-23
1851,digital,2016-02-15
1851,offline,2016-09-13
1851,retention,2017-05-14
1852,digital,2017-07-29
1853,digital,2017-08-03
1854,offline,2015-03-05
1854,digital,2015-05-05
1854,digital,2016-07-30
1854,organic,2017-08-30
1855,offline,2016-02-26
1855,offline,2016-07-15
1855,retention,2017-01-22
1855,digital,2017-03-04
1856,digital,2014-12-14
1856,digital,2015-05-18
1856,offline,2015-10-31
1856,digital,2016-01-04
1857,offline,2015-04-15
18290,offline,2015-04-15
1857,retention,2015-06-19
18290,retention,2015-06-19
1857,retention,2015-11-20
18290,retention,2015-11-20
1857,retention,2015-12-07
18290,retention,2015-12-07
1858,digital,2016-05-19
1858,retention,2016-08-20
1858,organic,2017-08-20
1859,digital,2016-03-24
19406,digital,2016-03-24
1860,digital,2015-04-05
15275,digital,2015-04-05
1860,digital,2015-05-30
15275,digital,2015-05-30
1860,digital,2015-08-29
15275,digital,2015-08-29
1860,digital,2015-12-17
15275,digital,2015-12-17
1860,digital,2016-05-09
15275,digital,2016-05-09
1860,offline,2016-06-12
15275,offline,2016-06-12
1860,digital,2016-07-13
15275,digital,2016-07-13
1860,retention,2016-07-28
15275,retention,2016-07-28
1860,retention,2016-08-13
15275,retention,2016-08-13
1860,organic,2016-11-23
15275,organic,2016-11-23
1860,retention,2016-12-05
15275,retention,2016-12-05
1861,digital,2014-12-08
1861,retention,2017-05-02
1862,digital,2014-10-24
17718,digital,2014-10-24
1862,digital,2015-04-19
17718,digital,2015-04-19
1862,offline,2017-01-26
17718,offline,2017-01-26
1862,retention,2017-03-23
17718,retention,2017-03-23
1862,retention,2017-03-28
17718,retention,2017-03-28
1863,digital,2014-07-28
1863,offline,2016-12-12
1863,offline,2016-12-26
1863,offline,2017-03-01
1863,retention,2017-03-12
1864,digital,2014-09-11
21869,digital,2014-09-11
1864,digital,2015-05-21
21869,digital,2015-05-21
1864,digital,2015-08-30
21869,digital,2015-08-30
1864,digital,2016-02-25
21869,digital,2016-02-25
1864,digital,2016-07-02
21869,digital,2016-07-02
1864,retention,2016-08-28
21869,retention,2016-08-28
1864,retention,2016-08-28
21869,retention,2016-08-28
1864,retention,2016-11-01
21869,retention,2016-11-01
1864,digital,2016-12-16
21869,digital,2016-12-16
1864,organic,2017-01-28
21869,organic,2017-01-28
1864,retention,2017-06-19
21869,retention,2017-06-19
1865,retention,2016-07-01
20168,retention,2016-07-01
1865,digital,2017-03-21
20168,digital,2017-03-21
1866,retention,2017-09-01
1867,digital,2016-06-16
1867,offline,2017-05-17
1867,offline,2017-07-06
1867,retention,2017-08-30
1868,offline,2017-05-03
17224,offline,2017-05-03
1869,digital,2014-07-03
17744,digital,2014-07-03
1869,digital,2016-04-02
17744,digital,2016-04-02
1869,retention,2016-06-10
17744,retention,2016-06-10
1870,offline,2016-08-03
18051,offline,2016-08-03
1870,retention,2016-08-16
18051,retention,2016-08-16
1870,organic,2017-05-06
18051,organic,2017-05-06
1871,digital,2017-08-31
1872,digital,2014-01-18
17273,digital,2014-01-18
1872,digital,2014-09-07
17273,digital,2014-09-07
1872,digital,2014-09-26
17273,digital,2014-09-26
1872,retention,2015-09-23
17273,retention,2015-09-23
1873,digital,2015-08-04
1873,digital,2016-02-02
1873,retention,2016-02-18
1873,digital,2016-03-14
1874,digital,2015-04-02
1874,organic,2015-05-27
1874,digital,2015-09-23
1874,digital,2015-11-13
1874,digital,2016-01-24
1875,digital,2016-06-04
18563,digital,2016-06-04
1875,digital,2016-07-04
18563,digital,2016-07-04
1875,offline,2016-12-20
18563,offline,2016-12-20
1875,organic,2017-05-04
18563,organic,2017-05-04
1876,offline,2014-11-13
1876,offline,2015-05-18
1876,organic,2015-08-18
1877,retention,2017-01-18
15276,retention,2017-01-18
1877,offline,2017-03-18
15276,offline,2017-03-18
1878,digital,2016-10-13
1879,retention,2015-11-26
18299,retention,2015-11-26
1880,digital,2015-09-23
1880,digital,2016-07-27
1880,retention,2017-01-09
1881,digital,2015-07-18
18246,digital,2015-07-18
1881,digital,2017-01-09
18246,digital,2017-01-09
1882,digital,2016-06-27
1882,digital,2017-09-16
1883,retention,2016-05-19
1883,digital,2017-01-08
1883,digital,2017-04-04
1884,digital,2017-01-02
1884,digital,2017-03-30
1885,digital,2015-02-14
1885,digital,2016-08-16
1885,offline,2016-12-04
1885,digital,2017-03-17
1886,digital,2016-12-29
1886,offline,2017-04-03
1887,digital,2012-11-12
1887,offline,2015-08-24
1888,digital,2017-08-30
1889,digital,2015-02-14
1889,digital,2016-02-23
1889,digital,2016-03-05
1889,digital,2016-04-02
1890,digital,2014-12-25
17485,digital,2014-12-25
1890,retention,2017-01-08
17485,retention,2017-01-08
1891,digital,2014-08-16
17582,digital,2014-08-16
1891,digital,2014-11-15
17582,digital,2014-11-15
1891,digital,2015-03-25
17582,digital,2015-03-25
1891,digital,2015-05-23
17582,digital,2015-05-23
1892,digital,2016-11-24
19738,digital,2016-11-24
1892,digital,2016-12-02
19738,digital,2016-12-02
1892,digital,2017-03-11
19738,digital,2017-03-11
1892,offline,2017-04-04
19738,offline,2017-04-04
1892,digital,2017-05-18
19738,digital,2017-05-18
1892,retention,2017-06-03
19738,retention,2017-06-03
1892,retention,2017-08-30
19738,retention,2017-08-30
1893,organic,2015-06-26
18414,organic,2015-06-26
1893,digital,2015-07-26
18414,digital,2015-07-26
1893,digital,2015-11-01
18414,digital,2015-11-01
1893,offline,2016-01-01
18414,offline,2016-01-01
1893,retention,2016-04-27
18414,retention,2016-04-27
1893,offline,2016-07-16
18414,offline,2016-07-16
1894,digital,2013-03-11
1894,digital,2014-02-26
1894,digital,2015-07-14
1895,digital,2015-12-12
19658,digital,2015-12-12
1896,digital,2016-10-15
20301,digital,2016-10-15
1896,digital,2017-07-31
20301,digital,2017-07-31
1897,offline,2016-11-02
17903,offline,2016-11-02
1897,offline,2017-05-05
17903,offline,2017-05-05
1898,digital,2014-11-25
21211,digital,2014-11-25
1898,digital,2015-11-14
21211,digital,2015-11-14
1898,digital,2016-01-01
21211,digital,2016-01-01
1898,digital,2016-02-13
21211,digital,2016-02-13
1898,digital,2016-03-11
21211,digital,2016-03-11
1898,digital,2016-05-17
21211,digital,2016-05-17
1898,digital,2016-07-12
21211,digital,2016-07-12
1898,offline,2016-10-03
21211,offline,2016-10-03
1898,retention,2016-11-14
21211,retention,2016-11-14
1899,digital,2014-08-19
20113,digital,2014-08-19
1899,digital,2015-03-01
20113,digital,2015-03-01
1899,offline,2015-12-23
20113,offline,2015-12-23
1899,digital,2016-03-01
20113,digital,2016-03-01
1900,digital,2017-05-05
16945,digital,2017-05-05
1901,digital,2017-06-30
1902,digital,2014-07-01
1902,digital,2014-12-28
1902,retention,2015-06-30
1902,digital,2016-03-29
1902,offline,2016-06-17
1902,organic,2016-06-17
1902,digital,2016-07-08
1902,offline,2016-07-18
1902,digital,2016-08-21
1902,digital,2016-10-05
1902,retention,2016-10-21
1902,offline,2016-12-18
1902,digital,2016-12-30
1902,retention,2017-01-20
1902,retention,2017-01-26
1902,retention,2017-02-21
1902,organic,2017-05-15
1903,offline,2015-09-25
1903,retention,2015-09-25
1903,digital,2015-11-19
1903,retention,2015-11-26
1903,digital,2016-05-10
1903,digital,2016-05-18
1903,organic,2017-01-21
1903,offline,2017-01-21
1903,offline,2017-03-21
1904,retention,2017-03-19
21558,retention,2017-03-19
1905,retention,2016-08-01
20628,retention,2016-08-01
1905,digital,2016-11-27
20628,digital,2016-11-27
1905,offline,2017-02-03
